tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,favorite_count,retweet_count,jpg_url,img_num,first_probability,probability_conf1,for_dog_1,second_probability,probability_conf2,for_dog_2,third_probability,probability_conf3,for_dog_3,dog_stage
676430933382295552,2015-12-14 15:57:56+00:00,http://twitter.com,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr",https://twitter.com/dog_rates/status/676430933382295552/photo/1,10,10,Duke,1526,385,https://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg,1.0,golden retriever,0.583875,True,cocker spaniel,0.203671,True,labrador retriever,0.0361217,True,
676237365392908289,2015-12-14 03:08:46+00:00,http://twitter.com,Say hello to Winston. He has no respect for the system. Much rebellion. I think that's a palm tree... nice. 8/10 https://t.co/dOLQddhXLZ,https://twitter.com/dog_rates/status/676237365392908289/photo/1,8,10,Winston,1335,331,https://pbs.twimg.com/media/CWJ6Sc-WwAAlpI6.jpg,1.0,french bulldog,0.961996,True,chihuahua,0.021793,True,boston bull,0.00691629,True,
676219687039057920,2015-12-14 01:58:31+00:00,http://twitter.com,This is Kenneth. He's stuck in a bubble. 10/10 hang in there Kenneth https://t.co/uQt37xlYMJ,https://twitter.com/dog_rates/status/676219687039057920/photo/1,10,10,Kenneth,67100,31989,https://pbs.twimg.com/media/CWJqN9iWwAAg86R.jpg,1.0,bubble,0.997556,False,leafhopper,0.000158961,False,whippet,0.000132464,True,
676215927814406144,2015-12-14 01:43:35+00:00,http://twitter.com,This is Herm. He just wants to be like the other dogs. Sneaky tongue slip. Super fuzzy. 9/10 would cuddle firmly https://t.co/tg8h9lzCHv,https://twitter.com/dog_rates/status/676215927814406144/photo/1,9,10,Herm,1881,661,https://pbs.twimg.com/media/CWJmzNsWUAE706Z.jpg,1.0,hamster,0.999484,False,guinea pig,0.000158217,False,broccoli,6.091100000000001e-05,False,
676146341966438401,2015-12-13 21:07:04+00:00,http://twitter.com,This is Bert. He likes flowers. 10/10 https://t.co/lmQRrNxaQu,https://twitter.com/dog_rates/status/676146341966438401/photo/1,10,10,Bert,2077,744,https://pbs.twimg.com/media/CWIngp5WEAAJOy3.jpg,1.0,irish water spaniel,0.388332,True,standard poodle,0.284121,True,greenhouse,0.0348681,False,
676101918813499392,2015-12-13 18:10:33+00:00,http://twitter.com,Meet Striker. He's ready for Christmas. 11/10 https://t.co/B3xxSLjQSH,https://twitter.com/dog_rates/status/676101918813499392/photo/1,11,10,Striker,3042,1284,https://pbs.twimg.com/media/CWH_FTgWIAAwOUy.jpg,1.0,shih-tzu,0.225848,True,norfolk terrier,0.186873,True,irish terrier,0.1069869999999999,True,
675891555769696257,2015-12-13 04:14:39+00:00,http://twitter.com,This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone https://t.co/kiW6Knb7Gp,https://twitter.com/dog_rates/status/675891555769696257/photo/1,6,10,Donny,2297,976,https://pbs.twimg.com/media/CWE_x33UwAEE3no.jpg,1.0,italian greyhound,0.305637,True,whippet,0.232057,True,great dane,0.117806,True,
675845657354215424,2015-12-13 01:12:15+00:00,http://twitter.com,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier https://t.co/40dj4eTsXG",https://twitter.com/dog_rates/status/675845657354215424/photo/1,10,10,Pepper,2477,1000,https://pbs.twimg.com/media/CWEWClfW4AAnqhG.jpg,1.0,pug,0.8839520000000001,True,boston bull,0.0110568,True,french bulldog,0.00983981,True,pupper
675798442703122432,2015-12-12 22:04:39+00:00,http://twitter.com,This is Bernie. He just touched a boob for the first time. 10/10 https://t.co/whQKMygnK6,https://twitter.com/dog_rates/status/675798442703122432/photo/1,10,10,Bernie,11101,3787,https://pbs.twimg.com/media/CWDrGH4UYAARoq_.jpg,1.0,beagle,0.681218,True,basset,0.125121,True,boxer,0.0803982,True,
675781562965868544,2015-12-12 20:57:34+00:00,http://twitter.com,Say hello to Buddah. He was Waldo for Halloween. 11/10 https://t.co/DVAqAnb624,https://twitter.com/dog_rates/status/675781562965868544/photo/1,11,10,Buddah,1750,537,https://pbs.twimg.com/media/CWDbv2yU4AARfeH.jpg,1.0,maltese dog,0.921968,True,west highland white terrier,0.0178107,True,toy poodle,0.0135554,True,
675710890956750848,2015-12-12 16:16:45+00:00,http://twitter.com,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing https://t.co/JWi6YrpiO1,"https://twitter.com/dog_rates/status/675710890956750848/photo/1,https://twitter.com/dog_rates/status/675710890956750848/photo/1",12,10,Lenny,2046,928,https://pbs.twimg.com/media/CWCbd8ZWoAAtqoH.jpg,2.0,standard schnauzer,0.441427,True,miniature schnauzer,0.248885,True,sealyham terrier,0.164967,True,
675531475945709568,2015-12-12 04:23:49+00:00,http://twitter.com,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,https://twitter.com/dog_rates/status/675531475945709568/photo/1,10,10,Ellie,1276,428,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,1.0,pembroke,0.918441,True,cardigan,0.0273395,True,siberian husky,0.020221,True,
675522403582218240,2015-12-12 03:47:46+00:00,http://twitter.com,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,https://twitter.com/dog_rates/status/675522403582218240/photo/1,10,10,Sammy,1122,316,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,1.0,cocker spaniel,0.299708,True,golden retriever,0.263665,True,irish setter,0.0803233,True,
675497103322386432,2015-12-12 02:07:14+00:00,http://twitter.com,Meet Reggie. He's going for the world record. Must concentrate. Focus up pup. 11/10 we all believe in you Reggie https://t.co/h3AWz4AzuC,https://twitter.com/dog_rates/status/675497103322386432/photo/1,11,10,Reggie,3397,1443,https://pbs.twimg.com/media/CV_ZAhcUkAUeKtZ.jpg,1.0,vizsla,0.5195890000000001,True,miniature pinscher,0.0647712,True,rhodesian ridgeback,0.0614913,True,
675362609739206656,2015-12-11 17:12:48+00:00,http://twitter.com,This is Daisy. She loves that shoe. Still no seat belt. Super churlish. 12/10 the dogs are killing it today https://t.co/cZlkvgRPdn,https://twitter.com/dog_rates/status/675362609739206656/photo/1,12,10,Daisy,1136,262,https://pbs.twimg.com/media/CV9etctWUAAl5Hp.jpg,1.0,labrador retriever,0.479008,True,ice bear,0.2182889999999999,False,kuvasz,0.1399109999999999,True,
675166823650848770,2015-12-11 04:14:49+00:00,http://twitter.com,This is Arnold. He broke his leg saving a handicapped child from a forest fire. True hero. 10/10 inspirational dog https://t.co/bijCeHeX4C,https://twitter.com/dog_rates/status/675166823650848770/photo/1,10,10,Arnold,3920,1795,https://pbs.twimg.com/media/CV6spB7XAAIpMyP.jpg,1.0,llama,0.284394,False,standard poodle,0.132569,True,teddy,0.127975,False,
675146535592706048,2015-12-11 02:54:12+00:00,http://twitter.com,This is Coops. He's yelling at the carpet. Not very productive Coops. 7/10 https://t.co/Uz52oYnHzF,https://twitter.com/dog_rates/status/675146535592706048/photo/1,7,10,Coops,1300,349,https://pbs.twimg.com/media/CV6aMToXIAA7kH4.jpg,1.0,dingo,0.2884469999999999,False,cardigan,0.229944,True,pembroke,0.190407,True,
675135153782571009,2015-12-11 02:08:58+00:00,http://twitter.com,This is Steven. He got locked outside. Damn it Steven. 5/10 nice grill tho https://t.co/zf7Sxxjfp3,https://twitter.com/dog_rates/status/675135153782571009/photo/1,5,10,Steven,1398,542,https://pbs.twimg.com/media/CV6P1lnWIAAUQHk.jpg,1.0,stove,0.587507,False,rotisserie,0.0517131,False,microwave,0.0207253,False,
675113801096802304,2015-12-11 00:44:07+00:00,http://twitter.com,Meet Zuzu. He just graduated college. Astute pupper. Needs 2 leashes to contain him. Wasn't ready for the pic. 10/10 https://t.co/2H5SKmk0k7,https://twitter.com/dog_rates/status/675113801096802304/photo/1,10,10,Zuzu,2120,877,https://pbs.twimg.com/media/CV58a4nXAAApywo.jpg,1.0,bow,0.16802,False,quill,0.1088069999999999,False,joystick,0.0433118,False,pupper
675111688094527488,2015-12-11 00:35:44+00:00,http://twitter.com,Say hello to Oliver. He thought what was inside the pillow should be outside the pillow. Blurry since birth. 8/10 https://t.co/lFU9W31Fg9,https://twitter.com/dog_rates/status/675111688094527488/photo/1,8,10,Oliver,1042,283,https://pbs.twimg.com/media/CV56f54WsAEv4kJ.jpg,1.0,labrador retriever,0.631501,True,brittany spaniel,0.101927,True,chesapeake bay retriever,0.0626498,True,
675015141583413248,2015-12-10 18:12:05+00:00,http://twitter.com,Meet Moe. He's a golden Fetty Woof. Doesn't respect the authorities. Might own a motorhome? 10/10 revolutionary pup https://t.co/JAncIdNp8G,https://twitter.com/dog_rates/status/675015141583413248/photo/1,10,10,Moe,2918,1335,https://pbs.twimg.com/media/CV4iqh5WcAEV1E6.jpg,1.0,street sign,0.290091,False,golden retriever,0.258372,True,sandbar,0.132173,False,
675006312288268288,2015-12-10 17:37:00+00:00,http://twitter.com,Say hello to Mollie. This pic was taken after she bet all her toys on Ronda Rousey. 10/10 hang in there pupper https://t.co/QMmAqA9VqO,https://twitter.com/dog_rates/status/675006312288268288/photo/1,10,10,Mollie,1057,252,https://pbs.twimg.com/media/CV4aqCwWsAIi3OP.jpg,1.0,boxer,0.654697,True,space heater,0.0433888,False,beagle,0.0428476,True,pupper
675003128568291329,2015-12-10 17:24:21+00:00,http://twitter.com,Meet Laela. She's adorable. Magnificent eyes. But I don't see a seat belt. Insubordinate.. and churlish. Still 12/10 https://t.co/pCGDgLkLo6,"https://twitter.com/dog_rates/status/675003128568291329/photo/1,https://twitter.com/dog_rates/status/675003128568291329/photo/1",12,10,Laela,1672,517,https://pbs.twimg.com/media/CV4XwYiWoAAHQIF.jpg,1.0,pembroke,0.655279,True,pomeranian,0.104164,True,cardigan,0.0528177,True,
674800520222154752,2015-12-10 03:59:15+00:00,http://twitter.com,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS https://t.co/cMI2AcLm4B,https://twitter.com/dog_rates/status/674800520222154752/photo/1,11,10,Tedders,3240,949,https://pbs.twimg.com/media/CV1ffl3XAAAiFyr.jpg,1.0,pembroke,0.8764790000000001,True,cardigan,0.0969114,True,dingo,0.00919567,False,
674788554665512960,2015-12-10 03:11:43+00:00,http://twitter.com,Say hello to Maggie. She's a Western Septic Downy. Pretends to be Mexican. Great hardwood flooring. 9/10 https://t.co/P3ElQ2wsjb,https://twitter.com/dog_rates/status/674788554665512960/photo/1,9,10,Maggie,871,230,https://pbs.twimg.com/media/CV1Um8vWIAAmhQn.jpg,1.0,miniature poodle,0.349561,True,toy poodle,0.154711,True,maltese dog,0.134229,True,
674774481756377088,2015-12-10 02:15:47+00:00,http://twitter.com,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper https://t.co/gxIFgg8ktm,https://twitter.com/dog_rates/status/674774481756377088/photo/1,11,10,Superpup,1213,532,https://pbs.twimg.com/media/CV1HztsWoAAuZwo.jpg,1.0,chihuahua,0.407016,True,french bulldog,0.309978,True,siamese cat,0.227677,False,pupper
674743008475090944,2015-12-10 00:10:43+00:00,http://twitter.com,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,https://twitter.com/dog_rates/status/674743008475090944/photo/1,10,10,Sophie,1514,607,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,1.0,bernese mountain dog,0.583054,True,shetland sheepdog,0.0659904,True,greater swiss mountain dog,0.0652362,True,
674737130913071104,2015-12-09 23:47:22+00:00,http://twitter.com,Meet Rufio. He is unaware of the pink legless pupper wrapped around him. Might want to get that checked 10/10 &amp; 4/10 https://t.co/KNfLnYPmYh,https://twitter.com/dog_rates/status/674737130913071104/photo/1,10,10,Rufio,693,103,https://pbs.twimg.com/media/CV0l10AU8AAfg-a.jpg,1.0,pomeranian,0.948537,True,schipperke,0.0143098999999999,True,chihuahua,0.00812024,True,pupper
674690135443775488,2015-12-09 20:40:38+00:00,http://twitter.com,Meet Patrick. He's an exotic pup. Jumps great distances for a dog. Always gets injured when I toss him a ball. 3/10 https://t.co/Unz1uNrOzo,https://twitter.com/dog_rates/status/674690135443775488/photo/1,3,10,Patrick,1237,510,https://pbs.twimg.com/media/CVz7FxXWUAAlTRP.jpg,1.0,tick,0.242538,False,nail,0.212589,False,screw,0.172838,False,
674670581682434048,2015-12-09 19:22:56+00:00,http://twitter.com,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,https://twitter.com/dog_rates/status/674670581682434048/photo/1,9,10,Jeb,1751,729,https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,1.0,malamute,0.180079,True,eskimo dog,0.178033,True,siberian husky,0.0779661,True,
674664755118911488,2015-12-09 18:59:46+00:00,http://twitter.com,This is Rodman. He's getting destroyed by the surfs. Valiant effort though. 10/10 better than most puppers probably https://t.co/S8wCLemrNb,https://twitter.com/dog_rates/status/674664755118911488/photo/1,10,10,Rodman,994,276,https://pbs.twimg.com/media/CVzkA7-WsAAcXz6.jpg,1.0,african crocodile,0.330625,False,american alligator,0.0753557,False,mink,0.0574807,False,
674468880899788800,2015-12-09 06:01:26+00:00,http://twitter.com,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,"https://twitter.com/dog_rates/status/674468880899788800/photo/1,https://twitter.com/dog_rates/status/674468880899788800/photo/1",13,10,Louis,6676,2275,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,2.0,chow,0.52623,True,pomeranian,0.283647,True,toy poodle,0.0676654,True,
674436901579923456,2015-12-09 03:54:22+00:00,http://twitter.com,Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10 https://t.co/CLEOjxhTEx,https://twitter.com/dog_rates/status/674436901579923456/photo/1,9,10,Bailey,1198,426,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,1.0,acorn squash,0.375392,False,shih-tzu,0.105416,True,lhasa,0.0728323,True,
674422304705744896,2015-12-09 02:56:22+00:00,http://twitter.com,This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk,https://twitter.com/dog_rates/status/674422304705744896/photo/1,12,10,Ava,1536,592,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,1.0,golden retriever,0.964497,True,labrador retriever,0.00900618,True,tennis ball,0.00713883,False,
674416750885273600,2015-12-09 02:34:18+00:00,http://twitter.com,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,https://twitter.com/dog_rates/status/674416750885273600/photo/1,10,10,Jonah,731,157,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,1.0,chihuahua,0.287201,True,boston bull,0.25092,True,whippet,0.141012,True,
674410619106390016,2015-12-09 02:09:56+00:00,http://twitter.com,This is Lenny. He wants to be a sprinkler. 10/10 you got this Lenny https://t.co/CZ0YaB40Hn,https://twitter.com/dog_rates/status/674410619106390016/photo/1,10,10,Lenny,1289,515,https://pbs.twimg.com/media/CVv84VDUEAEm3dW.jpg,1.0,brown bear,0.698207,False,sea lion,0.0464745,False,beagle,0.0194268,True,
674394782723014656,2015-12-09 01:07:00+00:00,http://twitter.com,This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift https://t.co/cAlB4XCcsi,https://twitter.com/dog_rates/status/674394782723014656/photo/1,8,10,Gary,1607,635,https://pbs.twimg.com/media/CVvueeeWwAUcQLR.jpg,1.0,toilet tissue,0.134983,False,mosquito net,0.133247,False,lakeland terrier,0.109099,True,
674372068062928900,2015-12-08 23:36:44+00:00,http://twitter.com,Meet Chesney. On the outside he stays calm &amp; collected. On the inside he's having a complete mental breakdown. 10/10 https://t.co/G4m0TFY9uc,https://twitter.com/dog_rates/status/674372068062928900/photo/1,10,10,Chesney,931,346,https://pbs.twimg.com/media/CVvZ0KTWwAAdXKV.jpg,1.0,seashore,0.346126,False,american alligator,0.106404,False,sandbar,0.0493491,False,
674318007229923329,2015-12-08 20:01:55+00:00,http://twitter.com,This is Lennon. He's in quite the predicament. 8/10 hang in there pupper https://t.co/7mf8XXPAZv,https://twitter.com/dog_rates/status/674318007229923329/photo/1,8,10,Lennon,1516,570,https://pbs.twimg.com/media/CVuopr8WwAExw_T.jpg,1.0,porcupine,0.846628,False,hamster,0.0381361,False,echidna,0.0146804,False,pupper
674291837063053312,2015-12-08 18:17:56+00:00,http://twitter.com,This is Kenny. He just wants to be included in the happenings. 11/10 https://t.co/2S6oye3XqK,https://twitter.com/dog_rates/status/674291837063053312/photo/1,11,10,Kenny,15817,6533,https://pbs.twimg.com/media/CVuQ2LeUsAAIe3s.jpg,1.0,cardigan,0.611525,True,pembroke,0.368566,True,chihuahua,0.00332957,True,
674269164442398721,2015-12-08 16:47:50+00:00,http://twitter.com,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N",https://twitter.com/dog_rates/status/674269164442398721/photo/1,8,10,Bob,961,255,https://pbs.twimg.com/media/CVt8OmIWIAAbxvJ.jpg,1.0,pug,0.6229210000000001,True,norwegian elkhound,0.0486585,True,cardigan,0.0169655,True,
674265582246694913,2015-12-08 16:33:36+00:00,http://twitter.com,This is Henry. He's a shit dog. Short pointy ears. Leaves trail of pee. Not fluffy. Doesn't come when called. 2/10 https://t.co/Pu9RhfHDEQ,https://twitter.com/dog_rates/status/674265582246694913/photo/1,2,10,Henry,1766,936,https://pbs.twimg.com/media/CVt49k_WsAAtNYC.jpg,1.0,slug,0.998075,False,ice lolly,0.00098401,False,leafhopper,9.72038e-05,False,
674262580978937856,2015-12-08 16:21:41+00:00,http://twitter.com,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper https://t.co/gJS1qU0jP7,https://twitter.com/dog_rates/status/674262580978937856/photo/1,9,10,Gus,1391,498,https://pbs.twimg.com/media/CVt2PawWIAEUkqW.jpg,1.0,greater swiss mountain dog,0.519428,True,boxer,0.1215,True,staffordshire bullterrier,0.114498,True,pupper
674255168825880576,2015-12-08 15:52:13+00:00,http://twitter.com,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,https://twitter.com/dog_rates/status/674255168825880576/photo/1,10,10,Bobbay,1581,619,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,1.0,eskimo dog,0.615741,True,siberian husky,0.199544,True,malamute,0.179107,True,
674075285688614912,2015-12-08 03:57:26+00:00,http://twitter.com,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,https://twitter.com/dog_rates/status/674075285688614912/photo/1,11,10,Mitch,1047,316,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,1.0,airedale,0.305392,True,kerry blue terrier,0.250014,True,lakeland terrier,0.188668,True,
674063288070742018,2015-12-08 03:09:46+00:00,http://twitter.com,This is Earl. Earl is lost. Someone help Earl. He has no tags. Just trying to get home. 5/10 hang in there Earl https://t.co/1ZbfqAVDg6,https://twitter.com/dog_rates/status/674063288070742018/photo/1,5,10,Earl,6769,2450,https://pbs.twimg.com/media/CVrA-rIWEAANxwQ.jpg,1.0,ostrich,0.661176,False,bearskin,0.214879,False,swab,0.0644557,False,
674053186244734976,2015-12-08 02:29:37+00:00,http://twitter.com,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5",https://twitter.com/dog_rates/status/674053186244734976/photo/1,10,10,Stanley,3576,1441,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,1.0,cardigan,0.984725,True,pembroke,0.00873039,True,kelpie,0.00219477,True,
674051556661161984,2015-12-08 02:23:09+00:00,http://twitter.com,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy https://t.co/YE2XDHy4Yk,https://twitter.com/dog_rates/status/674051556661161984/photo/1,10,10,Lucy,1564,530,https://pbs.twimg.com/media/CVq2UHwWEAAduMw.jpg,1.0,shih-tzu,0.179777,True,badger,0.16058,False,three-toed sloth,0.132154,False,
674038233588723717,2015-12-08 01:30:12+00:00,http://twitter.com,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper https://t.co/nX8FiGRHvk,https://twitter.com/dog_rates/status/674038233588723717/photo/1,12,10,Kaiya,1176,456,https://pbs.twimg.com/media/CVqqMtiVEAEye_L.jpg,1.0,eskimo dog,0.358459,True,norwegian elkhound,0.206963,True,malamute,0.1482359999999999,True,pupper
674036086168010753,2015-12-08 01:21:40+00:00,http://twitter.com,Meet Daisy. She has no eyes &amp; her face has been blurry since birth. Quite the trooper tho. Still havin a blast. 9/10 https://t.co/jcNdw43BIP,https://twitter.com/dog_rates/status/674036086168010753/photo/1,9,10,Daisy,906,240,https://pbs.twimg.com/media/CVqoPslWEAEk7EC.jpg,1.0,toy poodle,0.685617,True,miniature poodle,0.151936,True,maltese dog,0.0455311,True,
674019345211760640,2015-12-08 00:15:09+00:00,http://twitter.com,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs,https://twitter.com/dog_rates/status/674019345211760640/photo/1,10,10,Acro,1208,340,https://pbs.twimg.com/media/CVqZBO8WUAAd931.jpg,1.0,collie,0.992732,True,borzoi,0.0050428999999999,True,shetland sheepdog,0.00172478,True,
674014384960745472,2015-12-07 23:55:26+00:00,http://twitter.com,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD,https://twitter.com/dog_rates/status/674014384960745472/photo/1,11,10,Aiden,1676,714,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg,1.0,pembroke,0.74232,True,cardigan,0.0849371,True,eskimo dog,0.0683208999999999,True,
673956914389192708,2015-12-07 20:07:04+00:00,http://twitter.com,This is one esteemed pupper. Just graduated college. 10/10 what a champ https://t.co/nyReCVRiyd,https://twitter.com/dog_rates/status/673956914389192708/photo/1,10,10,one,2091,1069,https://pbs.twimg.com/media/CVpgPGwWoAEV7gG.jpg,1.0,pug,0.5861609999999999,True,brabancon griffon,0.0827437,True,chihuahua,0.0458777,True,pupper
673919437611909120,2015-12-07 17:38:09+00:00,http://twitter.com,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10 https://t.co/cdwPTsGEAb,https://twitter.com/dog_rates/status/673919437611909120/photo/1,11,10,Obie,1251,401,https://pbs.twimg.com/media/CVo-JuMWwAAet6F.jpg,1.0,jack-o'-lantern,0.172079,False,schipperke,0.1159839999999999,True,miniature pinscher,0.052175,True,pupper
673708611235921920,2015-12-07 03:40:24+00:00,http://twitter.com,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8,https://twitter.com/dog_rates/status/673708611235921920/photo/1,12,10,Riley,1153,315,https://pbs.twimg.com/media/CVl-Z0dWcAAs7wr.jpg,1.0,golden retriever,0.936333,True,cocker spaniel,0.0242109,True,labrador retriever,0.00943485,True,
673707060090052608,2015-12-07 03:34:14+00:00,http://twitter.com,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper https://t.co/QyH1CaY3SM,"https://twitter.com/dog_rates/status/673707060090052608/photo/1,https://twitter.com/dog_rates/status/673707060090052608/photo/1",10,10,Raymond,1177,434,https://pbs.twimg.com/media/CVl8_EPWoAAcuSC.jpg,1.0,german short-haired pointer,0.935771,True,kelpie,0.022561,True,labrador retriever,0.00884665,True,pupper
673705679337693185,2015-12-07 03:28:45+00:00,http://twitter.com,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd,https://twitter.com/dog_rates/status/673705679337693185/photo/1,8,10,Dot,1337,439,https://pbs.twimg.com/media/CVl7u00WcAAufzR.jpg,1.0,shih-tzu,0.165383,True,lhasa,0.116977,True,yorkshire terrier,0.0638989,True,
673697980713705472,2015-12-07 02:58:09+00:00,http://twitter.com,This is Pickles. She's a tiny pointy pupper. Average walker. Very skeptical of wet leaf. 8/10 https://t.co/lepRCaGcgw,"https://twitter.com/dog_rates/status/673697980713705472/photo/1,https://twitter.com/dog_rates/status/673697980713705472/photo/1",8,10,Pickles,4067,2165,https://pbs.twimg.com/media/CVl0vFeWoAAMTfg.jpg,1.0,porcupine,0.151876,False,hen,0.1113799999999999,False,doormat,0.0589337,False,pupper
673688752737402881,2015-12-07 02:21:29+00:00,http://twitter.com,Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry https://t.co/jMki5GOV3y,https://twitter.com/dog_rates/status/673688752737402881/photo/1,9,10,Larry,1325,534,https://pbs.twimg.com/media/CVlsVs3WIAAja6m.jpg,1.0,soft-coated wheaten terrier,0.340806,True,sealyham terrier,0.234898,True,kuvasz,0.203495,True,
673686845050527744,2015-12-07 02:13:55+00:00,http://twitter.com,This is George. He's upset that the 4th of July isn't everyday. 11/10 https://t.co/wImU0jdx3E,https://twitter.com/dog_rates/status/673686845050527744/photo/1,11,10,George,1544,479,https://pbs.twimg.com/media/CVlqi_AXIAASlcD.jpg,1.0,pekinese,0.1859029999999999,True,guinea pig,0.172951,False,pug,0.166183,True,
673680198160809984,2015-12-07 01:47:30+00:00,http://twitter.com,This is Shnuggles. I would kill for Shnuggles. 13/10 https://t.co/GwvpQiQ7oQ,https://twitter.com/dog_rates/status/673680198160809984/photo/1,13,10,Shnuggles,1460,521,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg,1.0,samoyed,0.989853,True,arctic fox,0.00334375,False,chow,0.00280172,True,
673662677122719744,2015-12-07 00:37:52+00:00,http://twitter.com,This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj,https://twitter.com/dog_rates/status/673662677122719744/photo/1,12,10,Kendall,1339,397,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg,1.0,labrador retriever,0.95767,True,beagle,0.0124127,True,golden retriever,0.00568913,True,
673656262056419329,2015-12-07 00:12:23+00:00,http://twitter.com,This is Albert AKA King Banana Peel. He's a kind ruler of the kitchen. Very jubilant pupper. 10/10 overall great dog https://t.co/PN8hxgZ9We,https://twitter.com/dog_rates/status/673656262056419329/photo/1,10,10,Albert,769,265,https://pbs.twimg.com/media/CVlOy3pW4AQ9H1K.jpg,1.0,bull mastiff,0.700625,True,rhodesian ridgeback,0.0946977,True,brabancon griffon,0.0575594,True,pupper
673612854080196609,2015-12-06 21:19:54+00:00,http://twitter.com,This is Jeffri. He's a speckled ice pupper. Very lazy. Enjoys the occasional swim. Rather majestic really. 7/10 https://t.co/0iyItbtkr8,https://twitter.com/dog_rates/status/673612854080196609/photo/1,7,10,Jeffri,1691,802,https://pbs.twimg.com/media/CVknUTlVEAARjU5.jpg,1.0,newfoundland,0.223101,True,leonberg,0.111106,True,shovel,0.0856263,False,pupper
673583129559498752,2015-12-06 19:21:47+00:00,http://twitter.com,This is Sandy. She loves her spot by the tree. Contemplating her true purpose in the universe. Wears socks. 11/10 https://t.co/JpoEvgbDug,https://twitter.com/dog_rates/status/673583129559498752/photo/1,11,10,Sandy,1273,403,https://pbs.twimg.com/media/CVkMRUeWsAA9bMh.jpg,1.0,arctic fox,0.153271,False,golden retriever,0.113946,True,borzoi,0.110718,True,
